date,store,category,units_sold,revenue,promotion_flag
2022-03-01,Store_B,Groceries,522,3482.75,0
2022-03-01,Store_C,Apparel,485,8359.24,0
2022-03-01,Store_C,Electronics,742,31796.34,0
2022-03-01,Store_C,Groceries,631,4064.38,0
2022-03-02,Store_A,Apparel,630,11481.0,0
2022-03-02,Store_A,Electronics,1101,48887.99,0
2022-03-02,Store_A,Groceries,753,4686.24,0
2022-03-02,Store_B,Apparel,458,8178.63,0
2022-03-02,Store_B,Electronics,693,31135.62,0
2022-03-02,Store_B,Groceries,537,3353.22,0
2022-03-02,Store_C,Apparel,513,8836.99,0
2022-03-02,Store_C,Electronics,755,35579.38,0
2022-03-02,Store_C,Groceries,644,4273.91,0
2022-03-03,Store_A,Apparel,525,9202.05,0
2022-03-03,Store_A,Electronics,843,36368.35,0
2022-03-03,Store_A,Groceries,593,3858.51,0
2022-03-03,Store_B,Apparel,365,6722.7,0
2022-03-03,Store_B,Electronics,553,24805.57,0
2022-03-03,Store_B,Groceries,495,3351.82,0
2022-03-03,Store_C,Apparel,441,8034.5,0
2022-03-03,Store_C,Electronics,663,31222.47,0
2022-03-03,Store_C,Groceries,569,3608.48,0
2022-03-04,Store_A,Apparel,446,8030.63,0
2022-03-04,Store_A,Electronics,797,36068.66,0
2022-03-04,Store_A,Groceries,590,4015.03,0
2022-03-04,Store_B,Apparel,363,6399.1,0
2022-03-04,Store_B,Electronics,789,36019.69,1
2022-03-04,Store_B,Groceries,525,3547.41,1
2022-03-04,Store_C,Apparel,399,7247.64,0
2022-03-04,Store_C,Electronics,701,31176.78,0
2022-03-04,Store_C,Groceries,510,3256.95,0
2022-03-05,Store_A,Apparel,386,7244.13,0
2022-03-05,Store_A,Electronics,697,32447.47,0
2022-03-05,Store_A,Groceries,522,3458.56,0
2022-03-05,Store_B,Apparel,300,5310.35,0
2022-03-05,Store_B,Electronics,449,20317.41,0
2022-03-05,Store_B,Groceries,388,2625.09,0
2022-03-05,Store_C,Apparel,361,6200.05,0
2022-03-05,Store_C,Electronics,562,26438.53,0
2022-03-05,Store_C,Groceries,454,3068.06,0
2022-03-06,Store_A,Apparel,392,7278.27,0
2022-03-06,Store_A,Electronics,624,28910.96,0
2022-03-06,Store_A,Groceries,537,3340.73,0
2022-03-06,Store_B,Apparel,271,4647.34,0
2022-03-06,Store_B,Electronics,432,19700.67,0
2022-03-06,Store_B,Groceries,321,2136.49,0
2022-03-06,Store_C,Apparel,321,5755.16,0
2022-03-06,Store_C,Electronics,535,23210.73,0
2022-03-06,Store_C,Groceries,372,2399.06,0
2022-03-07,Store_A,Apparel,490,8664.05,0
2022-03-07,Store_A,Electronics,866,37703.95,0
2022-03-07,Store_A,Groceries,551,3470.24,0
2022-03-07,Store_B,Apparel,342,6446.2,0
2022-03-07,Store_B,Electronics,596,27823.07,0
2022-03-07,Store_B,Groceries,392,2447.86,0
2022-03-07,Store_C,Apparel,401,7171.64,0
2022-03-07,Store_C,Electronics,658,30143.31,0
2022-03-07,Store_C,Groceries,420,2754.83,0
2022-03-08,Store_A,Apparel,529,9981.21,0
2022-03-08,Store_A,Electronics,886,40558.81,0
2022-03-08,Store_A,Groceries,763,5094.06,0
2022-03-08,Store_B,Apparel,384,7128.66,0
2022-03-08,Store_B,Electronics,673,31030.94,0
2022-03-08,Store_B,Groceries,521,3365.55,0
2022-03-08,Store_C,Apparel,496,8969.68,0
2022-03-08,Store_C,Electronics,804,35065.4,0
2022-03-08,Store_C,Groceries,650,4058.82,0
2022-03-09,Store_A,Apparel,887,16299.08,1
2022-03-09,Store_A,Electronics,978,42779.94,0
2022-03-09,Store_A,Groceries,1050,7058.03,1
2022-03-09,Store_B,Apparel,496,8565.45,1
2022-03-09,Store_B,Electronics,627,28206.19,0
2022-03-09,Store_B,Groceries,568,3555.91,0
2022-03-09,Store_C,Apparel,466,8587.5,0
2022-03-09,Store_C,Electronics,798,35000.21,0
2022-03-09,Store_C,Groceries,656,4127.05,0
2022-03-10,Store_A,Apparel,556,9570.1,0
2022-03-10,Store_A,Electronics,817,35728.99,0
2022-03-10,Store_A,Groceries,635,4176.08,0
2022-03-10,Store_B,Apparel,360,6803.68,0
2022-03-10,Store_B,Electronics,562,25193.56,0
2022-03-10,Store_B,Groceries,483,3292.61,0
2022-03-10,Store_C,Apparel,494,8698.87,0
2022-03-10,Store_C,Electronics,700,32379.91,0
2022-03-10,Store_C,Groceries,554,3433.87,0
2022-03-11,Store_A,Apparel,454,7792.13,0
2022-03-11,Store_A,Electronics,1046,48830.76,1
2022-03-11,Store_A,Groceries,603,3976.11,0
2022-03-11,Store_B,Apparel,369,6711.76,0
2022-03-11,Store_B,Electronics,537,24502.35,0
2022-03-11,Store_B,Groceries,433,2767.51,0
2022-03-11,Store_C,Apparel,408,7294.63,0
2022-03-11,Store_C,Electronics,633,28135.65,0
2022-03-11,Store_C,Groceries,784,5057.46,1
2022-03-12,Store_A,Apparel,451,7848.81,0
2022-03-12,Store_A,Electronics,648,28430.03,0
2022-03-12,Store_A,Groceries,484,2997.61,0
2022-03-12,Store_B,Apparel,293,5460.56,0
2022-03-12,Store_B,Electronics,489,21907.53,0
2022-03-12,Store_B,Groceries,375,2458.3,0
2022-03-12,Store_C,Apparel,356,6595.59,0
2022-03-12,Store_C,Electronics,513,21947.2,0
2022-03-12,Store_C,Groceries,417,2843.02,0
2022-03-13,Store_A,Apparel,378,6959.03,0
2022-03-13,Store_A,Electronics,626,27503.07,0
2022-03-13,Store_A,Groceries,477,3202.36,0
2022-03-13,Store_B,Apparel,248,4270.56,0
2022-03-13,Store_B,Electronics,452,20254.12,0
2022-03-13,Store_B,Groceries,344,2298.47,0
2022-03-13,Store_C,Apparel,326,6115.96,0
2022-03-13,Store_C,Electronics,486,21682.44,0
2022-03-13,Store_C,Groceries,387,2609.55,0
2022-03-14,Store_A,Apparel,525,9151.13,0
2022-03-14,Store_A,Electronics,757,32363.98,0
2022-03-14,Store_A,Groceries,600,4012.43,0
2022-03-14,Store_B,Apparel,323,5749.73,0
2022-03-14,Store_B,Electronics,516,22096.86,0
2022-03-14,Store_B,Groceries,390,2641.63,0
2022-03-14,Store_C,Apparel,425,7949.36,0
2022-03-14,Store_C,Electronics,640,28016.84,0
2022-03-14,Store_C,Groceries,477,3141.71,0
2022-03-15,Store_A,Apparel,556,10019.5,0
2022-03-15,Store_A,Electronics,889,41487.86,0
2022-03-15,Store_A,Groceries,754,4782.9,0
2022-03-15,Store_B,Apparel,316,5784.5,0
2022-03-15,Store_B,Electronics,603,26250.57,0
2022-03-15,Store_B,Groceries,463,3086.41,0
2022-03-15,Store_C,Apparel,602,10811.76,1
2022-03-15,Store_C,Electronics,698,31985.84,0
2022-03-15,Store_C,Groceries,631,4249.6,0
2022-03-16,Store_A,Apparel,559,9652.74,0
2022-03-16,Store_A,Electronics,877,40619.73,0
2022-03-16,Store_A,Groceries,807,5354.96,0
2022-03-16,Store_B,Apparel,409,7072.26,0
2022-03-16,Store_B,Electronics,697,31328.97,0
2022-03-16,Store_B,Groceries,525,3472.05,0
2022-03-16,Store_C,Apparel,505,9108.97,0
2022-03-16,Store_C,Electronics,739,32238.89,0
2022-03-16,Store_C,Groceries,562,3687.4,0
2022-03-17,Store_A,Apparel,520,9753.95,0
2022-03-17,Store_A,Electronics,863,39329.48,0
2022-03-17,Store_A,Groceries,634,4003.49,0
2022-03-17,Store_B,Apparel,379,6814.43,0
2022-03-17,Store_B,Electronics,602,27964.07,0
2022-03-17,Store_B,Groceries,473,3064.04,0
2022-03-17,Store_C,Apparel,695,12546.41,1
2022-03-17,Store_C,Electronics,783,36440.93,0
2022-03-17,Store_C,Groceries,533,3419.03,0
2022-03-18,Store_A,Apparel,494,8753.25,0
2022-03-18,Store_A,Electronics,719,33164.73,0
2022-03-18,Store_A,Groceries,534,3311.45,0
2022-03-18,Store_B,Apparel,347,6210.2,0
2022-03-18,Store_B,Electronics,650,28602.78,0
2022-03-18,Store_B,Groceries,436,2863.87,0
2022-03-18,Store_C,Apparel,325,6065.7,0
2022-03-18,Store_C,Electronics,686,30151.02,0
2022-03-18,Store_C,Groceries,532,3345.11,0
2022-03-19,Store_A,Apparel,411,7699.94,0
2022-03-19,Store_A,Electronics,718,31185.77,0
2022-03-19,Store_A,Groceries,525,3310.51,0
2022-03-19,Store_B,Apparel,339,5928.73,0
2022-03-19,Store_B,Electronics,480,21648.91,0
2022-03-19,Store_B,Groceries,388,2419.65,0
2022-03-19,Store_C,Apparel,386,7184.19,0
2022-03-19,Store_C,Electronics,799,35570.38,1
2022-03-19,Store_C,Groceries,406,2679.39,0
2022-03-20,Store_A,Apparel,385,7238.3,0
2022-03-20,Store_A,Electronics,635,28455.91,0
2022-03-20,Store_A,Groceries,497,3126.68,0
2022-03-20,Store_B,Apparel,286,5045.18,0
2022-03-20,Store_B,Electronics,679,30081.28,1
2022-03-20,Store_B,Groceries,337,2274.6,0
2022-03-20,Store_C,Apparel,350,6181.27,0
2022-03-20,Store_C,Electronics,616,27160.16,0
2022-03-20,Store_C,Groceries,391,2463.49,0
2022-03-21,Store_A,Apparel,497,8504.18,0
2022-03-21,Store_A,Electronics,705,31252.99,0
2022-03-21,Store_A,Groceries,616,3939.03,0
2022-03-21,Store_B,Apparel,355,6688.49,0
2022-03-21,Store_B,Electronics,507,21913.36,0
2022-03-21,Store_B,Groceries,443,2892.11,0
2022-03-21,Store_C,Apparel,357,6209.35,0
2022-03-21,Store_C,Electronics,584,26658.23,0
2022-03-21,Store_C,Groceries,431,2778.37,0
2022-03-22,Store_A,Apparel,575,10312.88,0
2022-03-22,Store_A,Electronics,919,39675.06,0
2022-03-22,Store_A,Groceries,708,4564.47,0
2022-03-22,Store_B,Apparel,363,6395.9,0
2022-03-22,Store_B,Electronics,587,27625.6,0
2022-03-22,Store_B,Groceries,505,3131.55,0
2022-03-22,Store_C,Apparel,522,9282.28,0
2022-03-22,Store_C,Electronics,844,36465.22,0
2022-03-22,Store_C,Groceries,636,4268.69,0
2022-03-23,Store_A,Apparel,603,10338.06,0
2022-03-23,Store_A,Electronics,926,41612.21,0
2022-03-23,Store_A,Groceries,761,4950.72,0
2022-03-23,Store_B,Apparel,416,7273.41,0
2022-03-23,Store_B,Electronics,633,29495.29,0
2022-03-23,Store_B,Groceries,599,4056.99,0
2022-03-23,Store_C,Apparel,548,9655.28,0
2022-03-23,Store_C,Electronics,816,36639.58,0
2022-03-23,Store_C,Groceries,605,3786.69,0
2022-03-24,Store_A,Apparel,475,8899.43,0
2022-03-24,Store_A,Electronics,891,41781.96,0
2022-03-24,Store_A,Groceries,744,4824.76,0
2022-03-24,Store_B,Apparel,368,6647.98,0
2022-03-24,Store_B,Electronics,664,28620.54,0
2022-03-24,Store_B,Groceries,476,3090.69,0
2022-03-24,Store_C,Apparel,473,8897.79,0
2022-03-24,Store_C,Electronics,774,34253.41,0
2022-03-24,Store_C,Groceries,523,3273.39,0
2022-03-25,Store_A,Apparel,513,9251.0,0
2022-03-25,Store_A,Electronics,883,37907.42,0
2022-03-25,Store_A,Groceries,639,4058.25,0
2022-03-25,Store_B,Apparel,333,6096.47,0
2022-03-25,Store_B,Electronics,637,29295.02,0
2022-03-25,Store_B,Groceries,748,5041.21,1
2022-03-25,Store_C,Apparel,375,6591.99,0
2022-03-25,Store_C,Electronics,684,31962.38,0
2022-03-25,Store_C,Groceries,477,3015.05,0
2022-03-26,Store_A,Apparel,421,7255.89,0
2022-03-26,Store_A,Electronics,595,26216.64,0
2022-03-26,Store_A,Groceries,515,3189.89,0
2022-03-26,Store_B,Apparel,282,5190.26,0
2022-03-26,Store_B,Electronics,455,20162.92,0
2022-03-26,Store_B,Groceries,381,2564.88,0
2022-03-26,Store_C,Apparel,374,6517.39,0
2022-03-26,Store_C,Electronics,501,21583.26,0
2022-03-26,Store_C,Groceries,432,2822.58,0
2022-03-27,Store_A,Apparel,437,7559.44,0
2022-03-27,Store_A,Electronics,639,27914.03,0
2022-03-27,Store_A,Groceries,472,3100.25,0
2022-03-27,Store_B,Apparel,242,4466.75,0
2022-03-27,Store_B,Electronics,431,20354.76,0
2022-03-27,Store_B,Groceries,339,2273.08,0
2022-03-27,Store_C,Apparel,354,6626.55,0
2022-03-27,Store_C,Electronics,537,24961.71,0
2022-03-27,Store_C,Groceries,500,3169.31,1
2022-03-28,Store_A,Apparel,456,8112.38,0
2022-03-28,Store_A,Electronics,779,34137.07,0
2022-03-28,Store_A,Groceries,601,3865.77,0
2022-03-28,Store_B,Apparel,313,5373.05,0
2022-03-28,Store_B,Electronics,675,29774.79,1
2022-03-28,Store_B,Groceries,401,2492.18,0
2022-03-28,Store_C,Apparel,395,6815.99,0
2022-03-28,Store_C,Electronics,679,29539.6,0
2022-03-28,Store_C,Groceries,582,3784.21,0
2022-03-29,Store_A,Apparel,510,9584.13,0
2022-03-29,Store_A,Electronics,986,46182.22,0
2022-03-29,Store_A,Groceries,810,5159.0,0
2022-03-29,Store_B,Apparel,437,7782.43,0
2022-03-29,Store_B,Electronics,579,25374.28,0
2022-03-29,Store_B,Groceries,460,2914.37,0
2022-03-29,Store_C,Apparel,507,8907.22,0
2022-03-29,Store_C,Electronics,671,28952.71,0
2022-03-29,Store_C,Groceries,510,3249.36,0
2022-03-30,Store_A,Apparel,634,11632.15,0
2022-03-30,Store_A,Electronics,995,44632.03,0
2022-03-30,Store_A,Groceries,747,5033.67,0
2022-03-30,Store_B,Apparel,424,7841.08,0
2022-03-30,Store_B,Electronics,724,32801.19,0
2022-03-30,Store_B,Groceries,496,3345.08,0
2022-03-30,Store_C,Apparel,499,8927.31,0
2022-03-30,Store_C,Electronics,938,40953.5,0
2022-03-30,Store_C,Groceries,617,4013.0,0
2022-03-31,Store_A,Apparel,555,10357.25,0
2022-03-31,Store_A,Electronics,828,37134.43,0
2022-03-31,Store_A,Groceries,674,4489.1,0
2022-03-31,Store_B,Apparel,368,6892.17,0
2022-03-31,Store_B,Electronics,852,39624.87,1
2022-03-31,Store_B,Groceries,446,3014.67,0
2022-03-31,Store_C,Apparel,485,8813.03,0
2022-03-31,Store_C,Electronics,752,32495.38,0
2022-03-31,Store_C,Groceries,572,3635.32,0
2022-04-01,Store_A,Apparel,466,8275.98,0
2022-04-01,Store_A,Electronics,790,36476.35,0
2022-04-01,Store_A,Groceries,603,4059.73,0
2022-04-01,Store_B,Apparel,353,6418.94,0
2022-04-01,Store_B,Electronics,569,24817.69,0
2022-04-01,Store_B,Groceries,452,2925.68,0
2022-04-01,Store_C,Apparel,413,7305.89,0
2022-04-01,Store_C,Electronics,713,32152.33,0
2022-04-01,Store_C,Groceries,497,3385.57,0
2022-04-02,Store_A,Apparel,380,6527.56,0
2022-04-02,Store_A,Electronics,648,28152.5,0
2022-04-02,Store_A,Groceries,570,3703.14,0
2022-04-02,Store_B,Apparel,324,5570.91,0
2022-04-02,Store_B,Electronics,435,19984.91,0
2022-04-02,Store_B,Groceries,359,2319.51,0
2022-04-02,Store_C,Apparel,511,9194.54,1
2022-04-02,Store_C,Electronics,530,25014.39,0
2022-04-02,Store_C,Groceries,453,2942.36,0
2022-04-03,Store_A,Apparel,436,8220.24,0
2022-04-03,Store_A,Electronics,682,30650.92,0
2022-04-03,Store_A,Groceries,557,3486.88,0
2022-04-03,Store_B,Apparel,277,4934.47,0
2022-04-03,Store_B,Electronics,498,21427.11,0
2022-04-03,Store_B,Groceries,350,2201.09,0
2022-04-03,Store_C,Apparel,331,5778.56,0
2022-04-03,Store_C,Electronics,560,24026.5,0
2022-04-03,Store_C,Groceries,389,2590.11,0
2022-04-04,Store_A,Apparel,537,9199.3,0
2022-04-04,Store_A,Electronics,790,35301.1,0
2022-04-04,Store_A,Groceries,872,5779.22,1
2022-04-04,Store_B,Apparel,358,6169.63,0
2022-04-04,Store_B,Electronics,681,31928.83,1
2022-04-04,Store_B,Groceries,467,3177.69,0
2022-04-04,Store_C,Apparel,373,6763.87,0
2022-04-04,Store_C,Electronics,1048,46976.68,1
2022-04-04,Store_C,Groceries,568,3766.04,0
2022-04-05,Store_A,Apparel,483,9083.19,0
2022-04-05,Store_A,Electronics,1068,48525.75,0
2022-04-05,Store_A,Groceries,732,4618.15,0
2022-04-05,Store_B,Apparel,388,7157.58,0
2022-04-05,Store_B,Electronics,688,29663.01,0
2022-04-05,Store_B,Groceries,510,3219.91,0
2022-04-05,Store_C,Apparel,613,10932.29,1
2022-04-05,Store_C,Electronics,808,35945.75,0
2022-04-05,Store_C,Groceries,565,3669.03,0
2022-04-06,Store_A,Apparel,589,10462.77,0
2022-04-06,Store_A,Electronics,977,46161.31,0
2022-04-06,Store_A,Groceries,759,4904.51,0
2022-04-06,Store_B,Apparel,410,7057.87,0
2022-04-06,Store_B,Electronics,620,29055.71,0
2022-04-06,Store_B,Groceries,611,3848.76,0
2022-04-06,Store_C,Apparel,526,9798.68,0
2022-04-06,Store_C,Electronics,825,36529.54,0
2022-04-06,Store_C,Groceries,533,3374.03,0
2022-04-07,Store_A,Apparel,605,10356.49,0
2022-04-07,Store_A,Electronics,831,38402.6,0
2022-04-07,Store_A,Groceries,562,3494.09,0
2022-04-07,Store_B,Apparel,392,6834.25,0
2022-04-07,Store_B,Electronics,607,27289.89,0
2022-04-07,Store_B,Groceries,436,2879.55,0
2022-04-07,Store_C,Apparel,485,8656.44,0
2022-04-07,Store_C,Electronics,690,30527.94,0
2022-04-07,Store_C,Groceries,517,3364.1,0
2022-04-08,Store_A,Apparel,484,8876.79,0
2022-04-08,Store_A,Electronics,723,32202.71,0
2022-04-08,Store_A,Groceries,657,4409.42,0
2022-04-08,Store_B,Apparel,400,7140.21,0
2022-04-08,Store_B,Electronics,580,25964.52,0
2022-04-08,Store_B,Groceries,435,2754.79,0
2022-04-08,Store_C,Apparel,430,7696.51,0
2022-04-08,Store_C,Electronics,670,31340.96,0
2022-04-08,Store_C,Groceries,540,3573.52,0
2022-04-09,Store_A,Apparel,410,7734.64,0
2022-04-09,Store_A,Electronics,599,27837.92,0
2022-04-09,Store_A,Groceries,534,3341.16,0
2022-04-09,Store_B,Apparel,330,5917.81,0
2022-04-09,Store_B,Electronics,493,23235.03,0
2022-04-09,Store_B,Groceries,359,2435.89,0
2022-04-09,Store_C,Apparel,322,5849.42,0
2022-04-09,Store_C,Electronics,556,23816.48,0
2022-04-09,Store_C,Groceries,442,2861.48,0
2022-04-10,Store_A,Apparel,385,7252.68,0
2022-04-10,Store_A,Electronics,564,24544.26,0
2022-04-10,Store_A,Groceries,504,3408.05,0
2022-04-10,Store_B,Apparel,289,5153.35,0
2022-04-10,Store_B,Electronics,451,21290.23,0
2022-04-10,Store_B,Groceries,368,2275.01,0
2022-04-10,Store_C,Apparel,363,6287.78,0
2022-04-10,Store_C,Electronics,555,25661.6,0
2022-04-10,Store_C,Groceries,434,2703.06,0
2022-04-11,Store_A,Apparel,450,7825.36,0
2022-04-11,Store_A,Electronics,803,34438.33,0
2022-04-11,Store_A,Groceries,578,3893.84,0
2022-04-11,Store_B,Apparel,348,6241.07,0
2022-04-11,Store_B,Electronics,574,26217.91,0
2022-04-11,Store_B,Groceries,361,2230.53,0
2022-04-11,Store_C,Apparel,453,7874.15,0
2022-04-11,Store_C,Electronics,624,27386.24,0
2022-04-11,Store_C,Groceries,530,3278.95,0
2022-04-12,Store_A,Apparel,514,8957.09,0
2022-04-12,Store_A,Electronics,975,42578.27,0
2022-04-12,Store_A,Groceries,707,4579.22,0
2022-04-12,Store_B,Apparel,453,8327.88,0
2022-04-12,Store_B,Electronics,610,26426.44,0
2022-04-12,Store_B,Groceries,460,2991.46,0
2022-04-12,Store_C,Apparel,496,9187.12,0
2022-04-12,Store_C,Electronics,824,36647.26,0
2022-04-12,Store_C,Groceries,585,3737.05,0
2022-04-13,Store_A,Apparel,652,11812.92,0
2022-04-13,Store_A,Electronics,871,38569.49,0
2022-04-13,Store_A,Groceries,734,4887.59,0
2022-04-13,Store_B,Apparel,452,8029.64,0
2022-04-13,Store_B,Electronics,698,31429.38,0
2022-04-13,Store_B,Groceries,529,3434.4,0
2022-04-13,Store_C,Apparel,485,8532.19,0
2022-04-13,Store_C,Electronics,776,34641.16,0
2022-04-13,Store_C,Groceries,615,3857.68,0
2022-04-14,Store_A,Apparel,471,8594.41,0
2022-04-14,Store_A,Electronics,927,41759.14,0
2022-04-14,Store_A,Groceries,722,4749.06,0
2022-04-14,Store_B,Apparel,321,5805.59,0
2022-04-14,Store_B,Electronics,619,27936.23,0
2022-04-14,Store_B,Groceries,526,3303.9,0
2022-04-14,Store_C,Apparel,439,8047.95,0
2022-04-14,Store_C,Electronics,721,31811.45,0
2022-04-14,Store_C,Groceries,552,3733.74,0
2022-04-15,Store_A,Apparel,509,9381.35,0
2022-04-15,Store_A,Electronics,779,35458.59,0
2022-04-15,Store_A,Groceries,606,4058.38,0
2022-04-15,Store_B,Apparel,327,5770.26,0
2022-04-15,Store_B,Electronics,577,26002.51,0
2022-04-15,Store_B,Groceries,446,2897.41,0
2022-04-15,Store_C,Apparel,416,7186.55,0
2022-04-15,Store_C,Electronics,708,30565.08,0
2022-04-15,Store_C,Groceries,594,3735.84,0
2022-04-16,Store_A,Apparel,450,7841.65,0
2022-04-16,Store_A,Electronics,691,32371.78,0
2022-04-16,Store_A,Groceries,605,3905.68,0
2022-04-16,Store_B,Apparel,306,5427.38,0
2022-04-16,Store_B,Electronics,484,21931.35,0
2022-04-16,Store_B,Groceries,337,2171.15,0
2022-04-16,Store_C,Apparel,365,6781.45,0
2022-04-16,Store_C,Electronics,547,23665.68,0
2022-04-16,Store_C,Groceries,466,2996.98,0
2022-04-17,Store_A,Apparel,352,6626.83,0
2022-04-17,Store_A,Electronics,703,31666.17,0
2022-04-17,Store_A,Groceries,503,3362.95,0
2022-04-17,Store_B,Apparel,242,4405.57,0
2022-04-17,Store_B,Electronics,405,17347.88,0
2022-04-17,Store_B,Groceries,315,2127.42,0
2022-04-17,Store_C,Apparel,324,6116.73,0
2022-04-17,Store_C,Electronics,556,24514.92,0
2022-04-17,Store_C,Groceries,466,3093.24,0
2022-04-18,Store_A,Apparel,455,8303.63,0
2022-04-18,Store_A,Electronics,834,37534.79,0
2022-04-18,Store_A,Groceries,552,3574.53,0
2022-04-18,Store_B,Apparel,322,5790.49,0
2022-04-18,Store_B,Electronics,502,23067.16,0
2022-04-18,Store_B,Groceries,477,2948.34,0
2022-04-18,Store_C,Apparel,386,6860.24,0
2022-04-18,Store_C,Electronics,687,31909.87,0
2022-04-18,Store_C,Groceries,541,3627.42,0
2022-04-19,Store_A,Apparel,631,11752.18,0
2022-04-19,Store_A,Electronics,920,39538.01,0
2022-04-19,Store_A,Groceries,718,4872.8,0
2022-04-19,Store_B,Apparel,517,9513.56,1
2022-04-19,Store_B,Electronics,558,25643.32,0
2022-04-19,Store_B,Groceries,488,3323.07,0
2022-04-19,Store_C,Apparel,526,9473.24,0
2022-04-19,Store_C,Electronics,775,33600.76,0
2022-04-19,Store_C,Groceries,758,4916.02,1
2022-04-20,Store_A,Apparel,627,11331.22,0
2022-04-20,Store_A,Electronics,914,39217.09,0
2022-04-20,Store_A,Groceries,1026,6659.91,1
2022-04-20,Store_B,Apparel,420,7605.77,0
2022-04-20,Store_B,Electronics,725,31370.47,0
2022-04-20,Store_B,Groceries,496,3264.1,0
2022-04-20,Store_C,Apparel,519,9288.48,0
2022-04-20,Store_C,Electronics,888,40929.59,0
2022-04-20,Store_C,Groceries,589,3706.42,0
2022-04-21,Store_A,Apparel,515,9190.53,0
2022-04-21,Store_A,Electronics,737,33334.67,0
2022-04-21,Store_A,Groceries,567,3671.72,0
2022-04-21,Store_B,Apparel,373,6917.82,0
2022-04-21,Store_B,Electronics,646,29274.19,0
2022-04-21,Store_B,Groceries,522,3274.87,0
2022-04-21,Store_C,Apparel,421,7876.72,0
2022-04-21,Store_C,Electronics,735,32376.69,0
2022-04-21,Store_C,Groceries,573,3639.17,0
2022-04-22,Store_A,Apparel,540,10183.82,0
2022-04-22,Store_A,Electronics,762,34078.01,0
2022-04-22,Store_A,Groceries,828,5535.43,1
2022-04-22,Store_B,Apparel,345,6174.86,0
2022-04-22,Store_B,Electronics,598,27093.96,0
2022-04-22,Store_B,Groceries,468,2904.12,0
2022-04-22,Store_C,Apparel,428,7326.45,0
2022-04-22,Store_C,Electronics,878,41025.07,1
2022-04-22,Store_C,Groceries,520,3352.61,0
2022-04-23,Store_A,Apparel,458,8311.7,0
2022-04-23,Store_A,Electronics,670,31172.63,0
2022-04-23,Store_A,Groceries,551,3696.67,0
2022-04-23,Store_B,Apparel,315,5664.92,0
2022-04-23,Store_B,Electronics,489,22406.48,0
2022-04-23,Store_B,Groceries,403,2629.48,0
2022-04-23,Store_C,Apparel,360,6579.44,0
2022-04-23,Store_C,Electronics,644,28772.3,0
2022-04-23,Store_C,Groceries,440,2821.27,0
2022-04-24,Store_A,Apparel,397,7408.17,0
2022-04-24,Store_A,Electronics,585,25431.74,0
2022-04-24,Store_A,Groceries,503,3287.32,0
2022-04-24,Store_B,Apparel,270,4942.61,0
2022-04-24,Store_B,Electronics,376,16218.49,0
2022-04-24,Store_B,Groceries,320,2024.86,0
2022-04-24,Store_C,Apparel,312,5701.57,0
2022-04-24,Store_C,Electronics,520,22631.83,0
2022-04-24,Store_C,Groceries,403,2579.86,0
2022-04-25,Store_A,Apparel,454,8542.43,0
2022-04-25,Store_A,Electronics,773,33132.61,0
2022-04-25,Store_A,Groceries,610,3838.04,0
2022-04-25,Store_B,Apparel,333,5826.91,0
2022-04-25,Store_B,Electronics,692,31533.93,1
2022-04-25,Store_B,Groceries,380,2420.89,0
2022-04-25,Store_C,Apparel,594,10566.25,1
2022-04-25,Store_C,Electronics,687,32416.99,0
2022-04-25,Store_C,Groceries,435,2723.41,0
2022-04-26,Store_A,Apparel,562,10293.39,0
2022-04-26,Store_A,Electronics,937,41950.12,0
2022-04-26,Store_A,Groceries,881,5708.04,1
2022-04-26,Store_B,Apparel,370,6584.03,0
